time,evid,arid,phase,network,station
2000-12-13T22:15:10.220000,435,11,S,X,ST7 
2000-12-13T22:15:04.830000,435,12,P,X,ST8 
2000-12-13T22:15:13.160000,435,13,S,X,ST9 
2000-12-13T22:15:03.570000,435,14,P,X,ST10
2000-12-13T22:15:05.360000,435,15,S,X,ST10
2000-12-13T22:15:02.480000,435,16,P,X,ST12
2000-12-13T22:15:07.740000,435,17,P,X,ST13
2000-12-13T22:15:06.740000,435,18,P,X,ST14
2000-12-13T22:15:09.880000,435,19,P,X,ST16
2000-12-13T22:15:16.200000,435,20,S,X,ST16
2000-12-13T22:15:16.590000,435,21,S,X,ST17
2000-12-13T22:15:07.590000,435,22,P,X,ST19
2000-12-13T22:15:12.260000,435,23,S,X,ST19
2000-12-13T22:15:02.850000,435,24,P,X,ST20
2000-12-13T22:15:04.130000,435,25,S,X,ST20
2000-12-13T22:15:02.510000,435,26,P,X,ST22
2000-12-13T22:15:03.550000,435,27,S,X,ST22
2000-12-13T22:15:05.990000,435,28,P,X,ST23
2000-12-13T22:15:09.490000,435,29,S,X,ST23
2000-12-13T22:15:09.140000,435,30,P,X,ST24
2000-12-13T22:15:14.830000,435,31,S,X,ST24
2000-12-13T22:15:06.180000,435,32,P,X,ST25
2000-12-13T22:15:09.200000,435,33,P,X,ST26
2000-12-13T22:16:05.410000,436,1,P,X,ST0 
2000-12-13T22:16:08.470000,436,2,S,X,ST0 
2000-12-13T22:16:04.660000,436,3,P,X,ST1 
2000-12-13T22:16:07.240000,436,4,S,X,ST1 
2000-12-13T22:16:19.400000,436,5,S,X,ST2 
2000-12-13T22:16:13.720000,436,6,S,X,ST3 
2000-12-13T22:16:08.620000,436,7,P,X,ST5 
2000-12-13T22:16:06.660000,436,8,P,X,ST6 
2000-12-13T22:16:10.660000,436,9,S,X,ST6 
2000-12-13T22:16:06.490000,436,10,P,X,ST8 
2000-12-13T22:16:10.600000,436,11,S,X,ST8 
2000-12-13T22:16:07.160000,436,12,P,X,ST9 
2000-12-13T22:16:10.510000,436,13,P,X,ST11
2000-12-13T22:16:17.390000,436,14,S,X,ST11
2000-12-13T22:16:06.860000,436,15,P,X,ST12
2000-12-13T22:16:10.940000,436,16,S,X,ST12
2000-12-13T22:16:03.330000,436,17,P,X,ST13
2000-12-13T22:16:03.090000,436,18,P,X,ST15
2000-12-13T22:16:04.550000,436,19,S,X,ST15
2000-12-13T22:16:05.220000,436,20,P,X,ST16
2000-12-13T22:16:05.610000,436,21,P,X,ST17
2000-12-13T22:16:08.820000,436,22,S,X,ST17
2000-12-13T22:16:03.290000,436,23,P,X,ST18
2000-12-13T22:16:04.890000,436,24,S,X,ST18
2000-12-13T22:16:02.910000,436,25,P,X,ST19
2000-12-13T22:16:06.490000,436,26,P,X,ST20
2000-12-13T22:16:10.390000,436,27,S,X,ST20
2000-12-13T22:16:04.000000,436,28,P,X,ST21
2000-12-13T22:16:06.100000,436,29,S,X,ST21
2000-12-13T22:16:06.670000,436,30,P,X,ST22
2000-12-13T22:16:10.660000,436,31,S,X,ST22
2000-12-13T22:16:04.720000,436,32,S,X,ST23
2000-12-13T22:16:03.250000,436,33,P,X,ST25
2000-12-13T22:16:04.850000,436,34,S,X,ST25
2000-12-13T22:16:04.200000,436,35,P,X,ST26
2000-12-13T22:17:10.300000,437,1,P,X,ST0 
2000-12-13T22:17:04.490000,437,2,P,X,ST1 
2000-12-13T22:17:13.110000,437,3,S,X,ST2 
2000-12-13T22:17:09.060000,437,4,P,X,ST4 
2000-12-13T22:17:06.170000,437,5,P,X,ST5 
2000-12-13T22:17:09.820000,437,6,S,X,ST5 
2000-12-13T22:17:07.920000,437,7,P,X,ST6 
2000-12-13T22:17:12.660000,437,8,S,X,ST6 
2000-12-13T22:17:05.840000,437,9,P,X,ST7 
2000-12-13T22:17:09.370000,437,10,S,X,ST7 
2000-12-13T22:17:07.550000,437,11,P,X,ST9 
2000-12-13T22:17:12.160000,437,12,S,X,ST9 
2000-12-13T22:17:03.120000,437,13,P,X,ST12
2000-12-13T22:17:04.530000,437,14,S,X,ST12
2000-12-13T22:17:07.660000,437,15,P,X,ST13
2000-12-13T22:17:06.960000,437,16,P,X,ST14
2000-12-13T22:17:09.540000,437,17,P,X,ST16
2000-12-13T22:17:10.140000,437,18,P,X,ST17
2000-12-13T22:17:16.540000,437,19,S,X,ST17
2000-12-13T22:17:07.990000,437,20,P,X,ST18
2000-12-13T22:17:07.420000,437,21,P,X,ST19
2000-12-13T22:17:11.980000,437,22,S,X,ST19
2000-12-13T22:17:05.030000,437,23,P,X,ST21
2000-12-13T22:17:02.670000,437,24,P,X,ST22
2000-12-13T22:17:09.420000,437,25,S,X,ST25
2000-12-13T22:17:09.040000,437,26,P,X,ST26
2000-12-13T22:17:14.660000,437,27,S,X,ST26
2000-12-13T22:18:04.070000,438,1,P,X,ST0 
2000-12-13T22:18:05.920000,438,2,P,X,ST1 
2000-12-13T22:18:12.780000,438,3,P,X,ST2 
2000-12-13T22:18:16.110000,438,4,S,X,ST3 
2000-12-13T22:18:09.800000,438,5,S,X,ST4 
2000-12-13T22:18:09.310000,438,6,P,X,ST5 
2000-12-13T22:18:15.030000,438,7,S,X,ST5 
2000-12-13T22:18:10.810000,438,8,S,X,ST7 
2000-12-13T22:18:08.000000,438,9,P,X,ST8 
2000-12-13T22:18:13.160000,438,10,S,X,ST8 
2000-12-13T22:18:16.160000,438,11,S,X,ST10
2000-12-13T22:18:11.860000,438,12,P,X,ST11
2000-12-13T22:18:19.740000,438,13,S,X,ST11
2000-12-13T22:18:12.890000,438,14,S,X,ST12
2000-12-13T22:18:05.180000,438,15,P,X,ST14
2000-12-13T22:18:03.730000,438,16,P,X,ST15
2000-12-13T22:18:05.050000,438,17,P,X,ST16
2000-12-13T22:18:07.810000,438,18,S,X,ST16
2000-12-13T22:18:04.190000,438,19,P,X,ST17
2000-12-13T22:18:02.890000,438,20,P,X,ST18
2000-12-13T22:18:04.210000,438,21,S,X,ST18
2000-12-13T22:18:02.580000,438,22,P,X,ST19
2000-12-13T22:18:07.880000,438,23,P,X,ST20
2000-12-13T22:18:05.300000,438,24,P,X,ST21
2000-12-13T22:18:08.240000,438,25,S,X,ST21
2000-12-13T22:18:12.940000,438,26,S,X,ST22
2000-12-13T22:18:04.380000,438,27,P,X,ST23
2000-12-13T22:18:06.700000,438,28,S,X,ST23
2000-12-13T22:18:04.030000,438,29,S,X,ST24
2000-12-13T22:18:06.980000,438,30,S,X,ST25
2000-12-13T22:18:02.880000,438,31,P,X,ST26
2000-12-13T22:19:08.080000,439,1,S,X,ST1 
2000-12-13T22:19:12.160000,439,2,P,X,ST2 
2000-12-13T22:19:19.690000,439,3,S,X,ST2 
2000-12-13T22:19:09.170000,439,4,P,X,ST3 
2000-12-13T22:19:14.910000,439,5,S,X,ST3 
2000-12-13T22:19:08.700000,439,6,P,X,ST5 
2000-12-13T22:19:14.020000,439,7,S,X,ST5 
2000-12-13T22:19:06.240000,439,8,P,X,ST6 
2000-12-13T22:19:09.860000,439,9,S,X,ST7 
2000-12-13T22:19:08.040000,439,10,P,X,ST9 
2000-12-13T22:19:09.200000,439,11,P,X,ST10
2000-12-13T22:19:14.970000,439,12,S,X,ST10
2000-12-13T22:19:11.130000,439,13,P,X,ST11
2000-12-13T22:19:18.530000,439,14,S,X,ST11
2000-12-13T22:19:07.360000,439,15,P,X,ST12
2000-12-13T22:19:11.730000,439,16,S,X,ST12
2000-12-13T22:19:02.510000,439,17,P,X,ST13
2000-12-13T22:19:03.570000,439,18,S,X,ST13
2000-12-13T22:19:04.810000,439,19,P,X,ST14
2000-12-13T22:19:05.320000,439,20,P,X,ST16
2000-12-13T22:19:08.280000,439,21,S,X,ST16
2000-12-13T22:19:04.740000,439,22,P,X,ST17
2000-12-13T22:19:07.360000,439,23,S,X,ST17
2000-12-13T22:19:04.520000,439,24,S,X,ST18
2000-12-13T22:19:03.510000,439,25,S,X,ST19
2000-12-13T22:19:11.520000,439,26,S,X,ST20
2000-12-13T22:19:07.060000,439,27,S,X,ST21
2000-12-13T22:19:07.290000,439,28,P,X,ST22
2000-12-13T22:19:05.590000,439,29,S,X,ST23
2000-12-13T22:19:05.180000,439,30,S,X,ST24
2000-12-13T22:19:03.930000,439,31,P,X,ST25
2000-12-13T22:19:03.530000,439,32,P,X,ST26
2000-12-13T22:19:05.290000,439,33,S,X,ST26
2000-12-13T22:20:04.170000,440,1,P,X,ST0 
2000-12-13T22:20:06.400000,440,2,S,X,ST0 
2000-12-13T22:20:06.020000,440,3,P,X,ST1 
2000-12-13T22:20:09.500000,440,4,S,X,ST1 
2000-12-13T22:20:13.140000,440,5,P,X,ST2 
2000-12-13T22:20:21.360000,440,6,S,X,ST2 
2000-12-13T22:20:09.900000,440,7,P,X,ST3 
2000-12-13T22:20:05.660000,440,8,P,X,ST4 
2000-12-13T22:20:08.840000,440,9,S,X,ST4 
2000-12-13T22:20:07.170000,440,10,P,X,ST6 
2000-12-13T22:20:11.490000,440,11,S,X,ST6 
2000-12-13T22:20:06.370000,440,12,P,X,ST7 
2000-12-13T22:20:07.900000,440,13,P,X,ST8 
2000-12-13T22:20:13.060000,440,14,S,X,ST8 
2000-12-13T22:20:08.110000,440,15,P,X,ST9 
2000-12-13T22:20:02.850000,440,16,P,X,ST13
2000-12-13T22:20:05.740000,440,17,P,X,ST14
2000-12-13T22:20:09.000000,440,18,S,X,ST14
2000-12-13T22:20:03.200000,440,19,P,X,ST15
2000-12-13T22:20:04.730000,440,20,S,X,ST15
2000-12-13T22:20:04.510000,440,21,P,X,ST16
2000-12-13T22:20:06.910000,440,22,S,X,ST16
2000-12-13T22:20:04.690000,440,23,P,X,ST17
2000-12-13T22:20:07.280000,440,24,S,X,ST17
2000-12-13T22:20:02.280000,440,25,P,X,ST18
2000-12-13T22:20:03.180000,440,26,S,X,ST18
2000-12-13T22:20:02.400000,440,27,P,X,ST19
2000-12-13T22:20:03.380000,440,28,S,X,ST19
2000-12-13T22:20:07.910000,440,29,P,X,ST20
2000-12-13T22:20:05.320000,440,30,P,X,ST21
2000-12-13T22:20:04.310000,440,31,P,X,ST23
2000-12-13T22:20:03.060000,440,32,P,X,ST24
2000-12-13T22:20:06.680000,440,33,S,X,ST25
2000-12-13T22:20:03.910000,440,34,S,X,ST26
2000-12-13T22:21:06.530000,441,1,S,X,ST1 
2000-12-13T22:21:08.190000,441,2,P,X,ST2 
2000-12-13T22:21:03.770000,441,3,P,X,ST3 
2000-12-13T22:21:05.760000,441,4,S,X,ST3 
2000-12-13T22:21:08.890000,441,5,P,X,ST4 
2000-12-13T22:21:14.520000,441,6,S,X,ST4 
2000-12-13T22:21:07.780000,441,7,P,X,ST6 
2000-12-13T22:21:05.680000,441,8,P,X,ST7 
2000-12-13T22:21:09.080000,441,9,S,X,ST7 
2000-12-13T22:21:07.440000,441,10,P,X,ST9 
2000-12-13T22:21:03.930000,441,11,P,X,ST10
2000-12-13T22:21:03.100000,441,12,P,X,ST12
2000-12-13T22:21:04.510000,441,13,S,X,ST12
2000-12-13T22:21:07.450000,441,14,P,X,ST13
2000-12-13T22:21:12.010000,441,15,S,X,ST13
2000-12-13T22:21:06.800000,441,16,P,X,ST14
2000-12-13T22:21:06.940000,441,17,P,X,ST15
2000-12-13T22:21:09.920000,441,18,P,X,ST17
2000-12-13T22:21:12.650000,441,19,S,X,ST18
2000-12-13T22:21:07.210000,441,20,P,X,ST19
2000-12-13T22:21:02.680000,441,21,P,X,ST20
2000-12-13T22:21:03.860000,441,22,S,X,ST20
2000-12-13T22:21:04.820000,441,23,P,X,ST21
2000-12-13T22:21:07.480000,441,24,S,X,ST21
2000-12-13T22:21:03.670000,441,25,S,X,ST22
2000-12-13T22:21:05.550000,441,26,P,X,ST23
2000-12-13T22:21:08.810000,441,27,P,X,ST24
2000-12-13T22:21:09.080000,441,28,S,X,ST25
2000-12-13T22:21:08.830000,441,29,P,X,ST26
2000-12-13T22:21:14.330000,441,30,S,X,ST26
2000-12-13T22:22:11.340000,442,1,S,X,ST0 
2000-12-13T22:22:16.490000,442,2,S,X,ST2 
2000-12-13T22:22:06.820000,442,3,P,X,ST3 
2000-12-13T22:22:07.060000,442,4,P,X,ST4 
2000-12-13T22:22:07.010000,442,5,P,X,ST5 
2000-12-13T22:22:06.060000,442,6,P,X,ST6 
2000-12-13T22:22:09.660000,442,7,S,X,ST6 
2000-12-13T22:22:05.000000,442,8,P,X,ST7 
2000-12-13T22:22:05.270000,442,9,P,X,ST8 
2000-12-13T22:22:08.570000,442,10,S,X,ST8 
2000-12-13T22:22:07.300000,442,11,P,X,ST9 
2000-12-13T22:22:06.860000,442,12,P,X,ST10
2000-12-13T22:22:08.790000,442,13,P,X,ST11
2000-12-13T22:22:14.570000,442,14,S,X,ST11
2000-12-13T22:22:05.080000,442,15,P,X,ST12
2000-12-13T22:22:07.870000,442,16,S,X,ST12
2000-12-13T22:22:04.400000,442,17,P,X,ST13
2000-12-13T22:22:04.630000,442,18,P,X,ST14
2000-12-13T22:22:04.320000,442,19,P,X,ST15
2000-12-13T22:22:06.720000,442,20,S,X,ST15
2000-12-13T22:22:07.640000,442,21,S,X,ST18
2000-12-13T22:22:04.190000,442,22,P,X,ST19
2000-12-13T22:22:07.520000,442,23,S,X,ST20
2000-12-13T22:22:02.620000,442,24,P,X,ST21
2000-12-13T22:22:03.760000,442,25,S,X,ST21
2000-12-13T22:22:04.930000,442,26,P,X,ST22
2000-12-13T22:22:04.050000,442,27,S,X,ST23
2000-12-13T22:22:03.270000,442,28,P,X,ST25
2000-12-13T22:22:05.800000,442,29,P,X,ST26
2000-12-13T22:22:09.170000,442,30,S,X,ST26
2000-12-13T22:23:10.690000,443,1,P,X,ST0 
2000-12-13T22:23:04.830000,443,2,P,X,ST1 
2000-12-13T22:23:07.110000,443,3,P,X,ST2 
2000-12-13T22:23:11.400000,443,4,S,X,ST2 
2000-12-13T22:23:04.080000,443,5,P,X,ST3 
2000-12-13T22:23:06.280000,443,6,S,X,ST3 
2000-12-13T22:23:10.130000,443,7,P,X,ST4 
2000-12-13T22:23:16.570000,443,8,S,X,ST4 
2000-12-13T22:23:05.040000,443,9,P,X,ST5 
2000-12-13T22:23:07.910000,443,10,S,X,ST5 
2000-12-13T22:23:07.290000,443,11,P,X,ST6 
2000-12-13T22:23:07.000000,443,12,P,X,ST7 
2000-12-13T22:23:05.560000,443,13,P,X,ST8 
2000-12-13T22:23:14.330000,443,14,S,X,ST9 
2000-12-13T22:23:05.450000,443,15,S,X,ST10
2000-12-13T22:23:09.140000,443,16,S,X,ST11
2000-12-13T22:23:02.120000,443,17,P,X,ST12
2000-12-13T22:23:02.880000,443,18,S,X,ST12
2000-12-13T22:23:07.920000,443,19,P,X,ST13
2000-12-13T22:23:06.560000,443,20,P,X,ST14
2000-12-13T22:23:10.270000,443,21,S,X,ST14
2000-12-13T22:23:07.860000,443,22,P,X,ST15
2000-12-13T22:23:12.760000,443,23,S,X,ST15
2000-12-13T22:23:10.350000,443,24,P,X,ST16
2000-12-13T22:23:16.980000,443,25,S,X,ST16
2000-12-13T22:23:10.280000,443,26,P,X,ST17
2000-12-13T22:23:08.560000,443,27,P,X,ST18
2000-12-13T22:23:13.880000,443,28,S,X,ST18
2000-12-13T22:23:07.880000,443,29,P,X,ST19
2000-12-13T22:23:12.710000,443,30,S,X,ST19
2000-12-13T22:23:03.560000,443,31,P,X,ST20
2000-12-13T22:23:05.290000,443,32,S,X,ST20
2000-12-13T22:23:05.530000,443,33,P,X,ST21
2000-12-13T22:23:03.170000,443,34,P,X,ST22
2000-12-13T22:23:04.630000,443,35,S,X,ST22
2000-12-13T22:23:10.060000,443,36,S,X,ST23
2000-12-13T22:23:15.070000,443,37,S,X,ST24
2000-12-13T22:23:06.650000,443,38,P,X,ST25
2000-12-13T22:23:15.350000,443,39,S,X,ST26
2000-12-13T22:24:05.790000,444,1,P,X,ST0 
2000-12-13T22:24:09.100000,444,2,S,X,ST0 
2000-12-13T22:24:04.200000,444,3,P,X,ST1 
2000-12-13T22:24:11.370000,444,4,P,X,ST2 
2000-12-13T22:24:08.240000,444,5,P,X,ST3 
2000-12-13T22:24:13.400000,444,6,S,X,ST3 
2000-12-13T22:24:06.450000,444,7,P,X,ST4 
2000-12-13T22:24:08.030000,444,8,P,X,ST5 
2000-12-13T22:24:12.920000,444,9,S,X,ST5 
2000-12-13T22:24:06.100000,444,10,P,X,ST6 
2000-12-13T22:24:05.500000,444,11,P,X,ST7 
2000-12-13T22:24:08.860000,444,12,S,X,ST7 
2000-12-13T22:24:06.440000,444,13,P,X,ST8 
2000-12-13T22:24:07.650000,444,14,P,X,ST9 
2000-12-13T22:24:08.280000,444,15,P,X,ST10
2000-12-13T22:24:13.470000,444,16,S,X,ST10
2000-12-13T22:24:17.010000,444,17,S,X,ST11
2000-12-13T22:24:10.220000,444,18,S,X,ST12
2000-12-13T22:24:04.480000,444,19,S,X,ST13
2000-12-13T22:24:07.080000,444,20,S,X,ST14
2000-12-13T22:24:03.430000,444,21,P,X,ST15
2000-12-13T22:24:05.880000,444,22,P,X,ST16
2000-12-13T22:24:08.960000,444,23,S,X,ST17
2000-12-13T22:24:05.400000,444,24,S,X,ST18
2000-12-13T22:24:04.110000,444,25,S,X,ST19
2000-12-13T22:24:03.570000,444,26,P,X,ST21
2000-12-13T22:24:05.340000,444,27,S,X,ST21
2000-12-13T22:24:03.960000,444,28,S,X,ST23
2000-12-13T22:24:04.450000,444,29,P,X,ST24
2000-12-13T22:24:03.150000,444,30,P,X,ST25
2000-12-13T22:24:04.650000,444,31,S,X,ST25
2000-12-13T22:24:04.480000,444,32,P,X,ST26
2000-12-13T22:25:06.760000,445,1,P,X,ST0 
2000-12-13T22:25:10.750000,445,2,S,X,ST0 
2000-12-13T22:25:04.780000,445,3,S,X,ST1 
2000-12-13T22:25:07.360000,445,4,P,X,ST3 
2000-12-13T22:25:10.920000,445,5,S,X,ST4 
2000-12-13T22:25:12.120000,445,6,S,X,ST5 
2000-12-13T22:25:06.280000,445,7,P,X,ST6 
2000-12-13T22:25:10.010000,445,8,S,X,ST6 
2000-12-13T22:25:05.630000,445,9,P,X,ST8 
2000-12-13T22:25:07.300000,445,10,P,X,ST9 
2000-12-13T22:25:11.880000,445,11,S,X,ST9 
2000-12-13T22:25:07.420000,445,12,P,X,ST10
2000-12-13T22:25:03.990000,445,13,P,X,ST13
2000-12-13T22:25:06.070000,445,14,S,X,ST13
2000-12-13T22:25:04.790000,445,15,P,X,ST14
2000-12-13T22:25:07.460000,445,16,S,X,ST14
2000-12-13T22:25:03.840000,445,17,P,X,ST15
2000-12-13T22:25:05.850000,445,18,S,X,ST15
2000-12-13T22:25:06.480000,445,19,P,X,ST16
2000-12-13T22:25:06.670000,445,20,P,X,ST17
2000-12-13T22:25:10.630000,445,21,S,X,ST17
2000-12-13T22:25:03.720000,445,22,P,X,ST19
2000-12-13T22:25:05.610000,445,23,S,X,ST19
2000-12-13T22:25:05.350000,445,24,P,X,ST20
2000-12-13T22:25:02.580000,445,25,P,X,ST21
2000-12-13T22:25:03.680000,445,26,S,X,ST21
2000-12-13T22:25:02.270000,445,27,P,X,ST23
2000-12-13T22:25:05.440000,445,28,P,X,ST24
2000-12-13T22:25:02.820000,445,29,P,X,ST25
2000-12-13T22:25:04.090000,445,30,S,X,ST25
2000-12-13T22:25:05.440000,445,31,P,X,ST26
2000-12-13T22:26:04.270000,446,1,P,X,ST1 
2000-12-13T22:26:08.210000,446,2,P,X,ST3 
2000-12-13T22:26:13.270000,446,3,S,X,ST3 
2000-12-13T22:26:06.280000,446,4,P,X,ST4 
2000-12-13T22:26:09.970000,446,5,S,X,ST4 
2000-12-13T22:26:08.060000,446,6,P,X,ST5 
2000-12-13T22:26:12.990000,446,7,S,X,ST5 
2000-12-13T22:26:06.150000,446,8,P,X,ST6 
2000-12-13T22:26:09.820000,446,9,S,X,ST6 
2000-12-13T22:26:05.390000,446,10,P,X,ST7 
2000-12-13T22:26:06.370000,446,11,P,X,ST8 
2000-12-13T22:26:10.450000,446,12,S,X,ST8 
2000-12-13T22:26:07.460000,446,13,P,X,ST9 
2000-12-13T22:26:12.110000,446,14,S,X,ST9 
2000-12-13T22:26:10.170000,446,15,P,X,ST11
2000-12-13T22:26:16.910000,446,16,S,X,ST11
2000-12-13T22:26:03.200000,446,17,P,X,ST13
2000-12-13T22:26:04.740000,446,18,S,X,ST13
2000-12-13T22:26:04.660000,446,19,P,X,ST14
2000-12-13T22:26:07.230000,446,20,S,X,ST14
2000-12-13T22:26:05.190000,446,21,S,X,ST15
2000-12-13T22:26:05.760000,446,22,P,X,ST16
2000-12-13T22:26:05.640000,446,23,P,X,ST17
2000-12-13T22:26:08.870000,446,24,S,X,ST17
2000-12-13T22:26:03.610000,446,25,P,X,ST18
2000-12-13T22:26:04.370000,446,26,S,X,ST19
2000-12-13T22:26:06.200000,446,27,P,X,ST20
2000-12-13T22:26:09.910000,446,28,S,X,ST20
2000-12-13T22:26:03.680000,446,29,P,X,ST21
2000-12-13T22:26:05.570000,446,30,S,X,ST21
2000-12-13T22:26:06.330000,446,31,P,X,ST22
2000-12-13T22:26:02.970000,446,32,P,X,ST23
2000-12-13T22:26:04.350000,446,33,S,X,ST23
2000-12-13T22:26:04.430000,446,34,P,X,ST24
2000-12-13T22:26:03.260000,446,35,P,X,ST25
2000-12-13T22:26:04.450000,446,36,P,X,ST26
2000-12-13T22:26:06.830000,446,37,S,X,ST26
2000-12-13T22:27:09.810000,447,1,P,X,ST0 
2000-12-13T22:27:15.980000,447,2,S,X,ST0 
2000-12-13T22:27:03.830000,447,3,P,X,ST1 
2000-12-13T22:27:05.730000,447,4,S,X,ST1 
2000-12-13T22:27:04.330000,447,5,P,X,ST3 
2000-12-13T22:27:08.900000,447,6,P,X,ST4 
2000-12-13T22:27:14.550000,447,7,S,X,ST4 
2000-12-13T22:27:09.430000,447,8,S,X,ST5 
2000-12-13T22:27:05.760000,447,9,P,X,ST7 
2000-12-13T22:27:07.690000,447,10,P,X,ST9 
2000-12-13T22:27:12.420000,447,11,S,X,ST9 
2000-12-13T22:27:04.340000,447,12,P,X,ST10
2000-12-13T22:27:06.670000,447,13,S,X,ST10
2000-12-13T22:27:10.280000,447,14,S,X,ST11
2000-12-13T22:27:02.760000,447,15,P,X,ST12
2000-12-13T22:27:07.130000,447,16,P,X,ST13
2000-12-13T22:27:10.030000,447,17,S,X,ST14
2000-12-13T22:27:06.740000,447,18,P,X,ST15
2000-12-13T22:27:09.220000,447,19,P,X,ST16
2000-12-13T22:27:15.110000,447,20,S,X,ST16
2000-12-13T22:27:09.570000,447,21,P,X,ST17
2000-12-13T22:27:12.240000,447,22,S,X,ST18
2000-12-13T22:27:11.130000,447,23,S,X,ST19
2000-12-13T22:27:04.480000,447,24,P,X,ST21
2000-12-13T22:27:06.870000,447,25,S,X,ST21
2000-12-13T22:27:05.300000,447,26,P,X,ST23
2000-12-13T22:27:08.340000,447,27,S,X,ST23
2000-12-13T22:27:08.490000,447,28,P,X,ST24
2000-12-13T22:27:13.770000,447,29,S,X,ST24
2000-12-13T22:27:05.510000,447,30,P,X,ST25
2000-12-13T22:27:08.530000,447,31,P,X,ST26
2000-12-13T22:28:05.930000,448,1,P,X,ST0 
2000-12-13T22:28:09.470000,448,2,S,X,ST0 
2000-12-13T22:28:06.090000,448,3,P,X,ST1 
2000-12-13T22:28:09.830000,448,4,S,X,ST1 
2000-12-13T22:28:03.620000,448,5,P,X,ST4 
2000-12-13T22:28:05.450000,448,6,S,X,ST4 
2000-12-13T22:28:10.430000,448,7,P,X,ST5 
2000-12-13T22:28:07.630000,448,8,S,X,ST7 
2000-12-13T22:28:06.900000,448,9,P,X,ST8 
2000-12-13T22:28:11.450000,448,10,S,X,ST8 
2000-12-13T22:28:05.920000,448,11,P,X,ST9 
2000-12-13T22:28:09.600000,448,12,P,X,ST10
2000-12-13T22:28:11.340000,448,13,P,X,ST11
2000-12-13T22:28:08.200000,448,14,P,X,ST12
2000-12-13T22:28:13.310000,448,15,S,X,ST12
2000-12-13T22:28:04.960000,448,16,P,X,ST13
2000-12-13T22:28:11.760000,448,17,S,X,ST14
2000-12-13T22:28:03.700000,448,18,P,X,ST16
2000-12-13T22:28:05.570000,448,19,S,X,ST16
2000-12-13T22:28:06.850000,448,20,P,X,ST17
2000-12-13T22:28:11.000000,448,21,S,X,ST17
2000-12-13T22:28:03.600000,448,22,P,X,ST18
2000-12-13T22:28:07.460000,448,23,P,X,ST20
2000-12-13T22:28:12.130000,448,24,S,X,ST20
2000-12-13T22:28:08.410000,448,25,S,X,ST21
2000-12-13T22:28:07.680000,448,26,P,X,ST22
2000-12-13T22:28:12.470000,448,27,S,X,ST22
2000-12-13T22:28:04.420000,448,28,P,X,ST23
2000-12-13T22:28:05.420000,448,29,P,X,ST24
2000-12-13T22:28:03.920000,448,30,P,X,ST25
2000-12-13T22:28:06.100000,448,31,S,X,ST25
2000-12-13T22:28:04.840000,448,32,P,X,ST26
2000-12-13T22:28:07.640000,448,33,S,X,ST26
2000-12-13T22:29:02.870000,449,1,P,X,ST0 
2000-12-13T22:29:04.190000,449,2,S,X,ST0 
2000-12-13T22:29:07.650000,449,3,P,X,ST1 
2000-12-13T22:29:14.210000,449,4,P,X,ST2 
2000-12-13T22:29:11.640000,449,5,P,X,ST3 
2000-12-13T22:29:19.010000,449,6,S,X,ST3 
2000-12-13T22:29:17.390000,449,7,S,X,ST5 
2000-12-13T22:29:12.080000,449,8,S,X,ST6 
2000-12-13T22:29:08.330000,449,9,P,X,ST7 
2000-12-13T22:29:13.600000,449,10,S,X,ST7 
2000-12-13T22:29:09.750000,449,11,P,X,ST8 
2000-12-13T22:29:16.090000,449,12,S,X,ST8 
2000-12-13T22:29:10.000000,449,13,P,X,ST9 
2000-12-13T22:29:16.360000,449,14,S,X,ST9 
2000-12-13T22:29:11.620000,449,15,P,X,ST10
2000-12-13T22:29:19.010000,449,16,S,X,ST10
2000-12-13T22:29:15.610000,449,17,S,X,ST12
2000-12-13T22:29:03.970000,449,18,P,X,ST13
2000-12-13T22:29:09.950000,449,19,S,X,ST14
2000-12-13T22:29:08.840000,449,20,S,X,ST16
2000-12-13T22:29:04.420000,449,21,S,X,ST17
2000-12-13T22:29:04.220000,449,22,P,X,ST18
2000-12-13T22:29:06.440000,449,23,S,X,ST18
2000-12-13T22:29:04.260000,449,24,P,X,ST19
2000-12-13T22:29:06.510000,449,25,S,X,ST19
2000-12-13T22:29:09.620000,449,26,P,X,ST20
2000-12-13T22:29:07.070000,449,27,P,X,ST21
2000-12-13T22:29:09.750000,449,28,P,X,ST22
2000-12-13T22:29:15.830000,449,29,S,X,ST22
2000-12-13T22:29:06.180000,449,30,P,X,ST23
2000-12-13T22:29:02.490000,449,31,P,X,ST24
2000-12-13T22:29:06.300000,449,32,P,X,ST25
2000-12-13T22:29:09.960000,449,33,S,X,ST25
2000-12-13T22:29:02.900000,449,34,P,X,ST26
2000-12-13T22:30:10.660000,450,1,P,X,ST0 
2000-12-13T22:30:17.360000,450,2,S,X,ST0 
2000-12-13T22:30:04.800000,450,3,P,X,ST1 
2000-12-13T22:30:07.320000,450,4,S,X,ST1 
2000-12-13T22:30:07.110000,450,5,P,X,ST2 
2000-12-13T22:30:11.410000,450,6,S,X,ST2 
2000-12-13T22:30:06.260000,450,7,S,X,ST3 
2000-12-13T22:30:10.110000,450,8,P,X,ST4 
2000-12-13T22:30:05.040000,450,9,P,X,ST5 
2000-12-13T22:30:11.520000,450,10,S,X,ST6 
2000-12-13T22:30:06.980000,450,11,P,X,ST7 
2000-12-13T22:30:08.820000,450,12,P,X,ST9 
